Datetime,Tweet Id,UserID,Coordinates,Place,Tweet Retweet Count,Tweet Reply Count,Tweet LikeCount,Text,Username
2018-10-30 18:11:35+00:00,1057334214490775552,https://twitter.com/KaitlinMcCann43,,,0,0,1,"@rockwallhoops @RISDAthletics Tickets are on sale now!
https://t.co/NOZPFQrUT5",KaitlinMcCann43
2018-10-30 18:10:59+00:00,1057334061977493505,https://twitter.com/KaitlinMcCann43,,,0,0,0,"Purchase your tickets here!
https://t.co/NOZPFQrUT5 https://t.co/V9BUAAq1xX",KaitlinMcCann43
2018-10-30 17:22:00+00:00,1057321736771944448,https://twitter.com/KaitlinMcCann43,,,0,0,0,@JimLedford1 @BerknerHS https://t.co/7qFcf8ZhkV,KaitlinMcCann43
2018-10-22 12:25:42+00:00,1054348066185232384,https://twitter.com/KaitlinMcCann43,,,0,0,1,@jonmachota Coach Clap-A-Lot and our offense didn’t show up until the 4th quarter...,KaitlinMcCann43
2018-10-22 11:21:06+00:00,1054331807490039808,https://twitter.com/KaitlinMcCann43,,,0,1,0,"@kelseydawneva Congratulations Kels! Wishing you two a lifetime of love, happiness and adventures! ❤️",KaitlinMcCann43
2018-10-21 23:36:55+00:00,1054154596770295812,https://twitter.com/KaitlinMcCann43,,,0,1,5,How can I love a team and hate them so much all at the same time?,KaitlinMcCann43
2018-10-21 22:56:21+00:00,1054144385850466304,https://twitter.com/KaitlinMcCann43,,,0,0,2,Not ideal @dallascowboys...,KaitlinMcCann43
2018-10-20 18:36:18+00:00,1053716553890480129,https://twitter.com/KaitlinMcCann43,,,0,0,0,@KadiCreel I’m at the game too!! Would love to see you!,KaitlinMcCann43
2018-10-19 17:33:03+00:00,1053338250952224770,https://twitter.com/KaitlinMcCann43,,,0,0,1,@BobBrickley 🎄 🎅 https://t.co/fdtrQsfj54,KaitlinMcCann43
2018-10-19 03:17:44+00:00,1053123002655748101,https://twitter.com/KaitlinMcCann43,,,0,0,2,@KevinBerger Michael Jordan isn’t from Ohio... 😂,KaitlinMcCann43
2018-10-18 20:05:46+00:00,1053014293967454208,https://twitter.com/KaitlinMcCann43,,,0,0,0,Purchase tickets to the @NWTexanFootball vs FW Poly Tech @FWISDAthletics here: https://t.co/Yuk8kX7KqY https://t.co/bXAZmXBCKP,KaitlinMcCann43
2018-10-18 16:18:20+00:00,1052957060437106688,https://twitter.com/KaitlinMcCann43,,,0,0,1,@ConnorBalderson Oh no :( Sorry bud. I know a place that would welcome you back with open arms #justsaying,KaitlinMcCann43
2018-10-17 21:44:40+00:00,1052676794883723266,https://twitter.com/KaitlinMcCann43,,,0,0,1,@leslie_slovak She’s your twin! Congrats! #proudmama,KaitlinMcCann43
2018-10-17 01:42:46+00:00,1052374329353228289,https://twitter.com/KaitlinMcCann43,,,0,0,1,"Baby in bed, @hallmarkchannel movie on tv, working on my second glass of wine. Life is good! Just missing my @pbmccann ❤️",KaitlinMcCann43
2018-10-17 00:17:35+00:00,1052352889350475776,https://twitter.com/KaitlinMcCann43,,,1,0,2,@CarolineKraddic @kellierasberry @KiddNation @iTunes @KiddsKids Done ✅,KaitlinMcCann43
2018-10-17 00:17:22+00:00,1052352835071938560,https://twitter.com/KaitlinMcCann43,,,0,0,0,@sassy_kat23 I almost had a third 🤷‍♀️ #maybetonight,KaitlinMcCann43
2018-10-16 23:37:22+00:00,1052342770906669056,https://twitter.com/KaitlinMcCann43,,,0,0,1,"@CoachOzee @LamarHigh @lamarvikings Just awful and not fair. Praying for family, friends and the Lamar High community.",KaitlinMcCann43
2018-10-16 14:30:00+00:00,1052205020110827521,https://twitter.com/KaitlinMcCann43,,,0,0,0,"@NWTexanFootball @Farrington Skip the line and buy online before arriving to the game!
https://t.co/Yuk8kX7KqY",KaitlinMcCann43
2018-10-16 01:34:50+00:00,1052009944889905152,https://twitter.com/KaitlinMcCann43,,,0,1,7,"Baby fell and bumped her head, dog threw up on baby’s blanket, baby is teething, dog got tired of baby crawling on her and freaked out, dad is out of town...tonight is a “two glasses of wine” kind of night for mom. #momlife",KaitlinMcCann43
2018-10-15 01:09:51+00:00,1051641270064607232,https://twitter.com/KaitlinMcCann43,,,0,2,4,Teething is the work of the devil... 🤬,KaitlinMcCann43
2018-10-14 20:42:30+00:00,1051573988135194624,https://twitter.com/KaitlinMcCann43,,,0,0,1,"Hi David Irving, welcome back!",KaitlinMcCann43
2018-10-14 20:36:19+00:00,1051572432170029056,https://twitter.com/KaitlinMcCann43,,,0,0,0,"@PatDoneyNBC5 @NBCDFW @1053thefan Move on bro, it’s been 2 years.",KaitlinMcCann43
2018-10-14 20:29:45+00:00,1051570776573452288,https://twitter.com/KaitlinMcCann43,,,1,1,5,I like that Tony is in the building...just in case we need him. 🤷‍♀️,KaitlinMcCann43
2018-10-14 19:13:09+00:00,1051551501678768129,https://twitter.com/KaitlinMcCann43,,,0,0,1,@KevinBerger https://t.co/qiUcwbQySi,KaitlinMcCann43
2018-10-13 19:22:13+00:00,1051191394763792384,https://twitter.com/KaitlinMcCann43,,,0,1,0,@BaileyEubank So scary. My mom sent me a picture just like this one that she took of that same bus. 😩,KaitlinMcCann43
2018-10-13 19:00:34+00:00,1051185945716903936,https://twitter.com/KaitlinMcCann43,,,0,1,5,My parents were right there hiding under a bridge when this happened. My dad went to make sure no one was on the bus. Thank God everyone (especially my parents) is ok! 🙌 https://t.co/ZfVHv8kJ6f,KaitlinMcCann43
2018-10-13 18:58:46+00:00,1051185493604478981,https://twitter.com/KaitlinMcCann43,,,0,0,1,"@Tepper @ShinerBeer Sorry, but I love this and plan on stocking up 😍",KaitlinMcCann43
2018-10-12 02:24:27+00:00,1050572877043560449,https://twitter.com/KaitlinMcCann43,,,0,0,6,"Hey Jason Garrett, did you see how #TCU went for that 4th &amp; 1? #justsaying",KaitlinMcCann43
2018-10-12 01:44:30+00:00,1050562825754677248,https://twitter.com/KaitlinMcCann43,,,0,0,0,@itsnatewood https://t.co/1Eonmd9VZD,KaitlinMcCann43
2018-10-11 01:33:20+00:00,1050197625784418304,https://twitter.com/KaitlinMcCann43,,,0,0,1,@ConnorBalderson https://t.co/x4xAGaVuUl,KaitlinMcCann43
2018-10-10 15:56:33+00:00,1050052474214735872,https://twitter.com/KaitlinMcCann43,,,0,0,0,@SeanLowe09 Boarding Bungalow!! Our dog LOVES it there!,KaitlinMcCann43
2018-10-09 13:44:44+00:00,1049656911728128001,https://twitter.com/KaitlinMcCann43,,,0,0,0,@TheBigTuna2 A good sports cry is never “outrageous”...,KaitlinMcCann43
2018-10-08 03:02:52+00:00,1049132994836008961,https://twitter.com/KaitlinMcCann43,,,0,0,0,Wow 😍,KaitlinMcCann43
2018-10-08 02:51:51+00:00,1049130221016891393,https://twitter.com/KaitlinMcCann43,,,0,0,0,@PatDoneyNBC5 @NBCDFW @1053thefan Where was the flag? A fine is great but that doesn’t help us now.,KaitlinMcCann43
2018-10-08 02:35:07+00:00,1049126008996212736,https://twitter.com/KaitlinMcCann43,,,0,0,1,@DMN_George Wasn’t that a penalty last week?,KaitlinMcCann43
2018-10-08 02:21:34+00:00,1049122599199035392,https://twitter.com/KaitlinMcCann43,,,0,1,7,@nickeatman Does anyone know what’s a catch anymore?,KaitlinMcCann43
2018-10-07 12:27:33+00:00,1048912713743781889,https://twitter.com/KaitlinMcCann43,,,0,0,0,@Manck @townbrad Go MSU!,KaitlinMcCann43
2018-10-06 14:36:25+00:00,1048582755477544962,https://twitter.com/KaitlinMcCann43,,,0,1,0,@cdotrich @taylorswift13 My hubs is going too!,KaitlinMcCann43
2018-10-06 14:03:43+00:00,1048574527830200321,https://twitter.com/KaitlinMcCann43,,,0,1,2,IT’S TAYLOR SWIFT DAY! Can’t wait to see you bestie @taylorswift13 💕,KaitlinMcCann43
2018-10-06 11:54:54+00:00,1048542110864084992,https://twitter.com/KaitlinMcCann43,,,0,1,0,"@AWyke0225 I think so, but it’s not as bad this time (knock on wood). My eye isn’t swollen shut #smallwin",KaitlinMcCann43
2018-10-06 11:43:02+00:00,1048539123382996993,https://twitter.com/KaitlinMcCann43,,,0,2,1,How many times in one month can a person get pink eye? 😩,KaitlinMcCann43
2018-10-05 20:28:54+00:00,1048309073509150720,https://twitter.com/KaitlinMcCann43,,,0,0,1,@pbmccann I love @JoelEmbiid https://t.co/P5veMLoaJX,KaitlinMcCann43
2018-10-05 17:15:42+00:00,1048260454928306176,https://twitter.com/KaitlinMcCann43,,,0,0,0,@coreybarnett You can buy General Admission tickets through this link - home or visitor side.,KaitlinMcCann43
2018-10-05 17:15:03+00:00,1048260291027488768,https://twitter.com/KaitlinMcCann43,,,0,0,1,@Target I can’t think of anything...,KaitlinMcCann43
2018-10-05 16:46:00+00:00,1048252980410155008,https://twitter.com/KaitlinMcCann43,,,0,1,1,Finding a good parking spot at @Target will make a girl’s day.,KaitlinMcCann43
2018-10-04 22:50:45+00:00,1047982381687300096,https://twitter.com/KaitlinMcCann43,,,0,0,2,Hey @PlanoMayorHarry can we get someone to spray for mosquitos in plano? They are killing us! We can’t even take our child outside to play without her getting eaten up 😩,KaitlinMcCann43
2018-10-04 20:48:34+00:00,1047951634372972547,https://twitter.com/KaitlinMcCann43,,,0,0,0,@RISDAthletics @HeathHawksFb @RHSYJfootball You forgot something 🎟🎟🎟 https://t.co/jqdFEip1C9,KaitlinMcCann43
2018-10-04 11:21:37+00:00,1047808956377313281,https://twitter.com/KaitlinMcCann43,,,0,0,0,"@FastballKpb @TicketRoar Growing up in Texas, I’ve heard about that game many times and how big it is! At @TicketRoar we would never want to take away the tradition, we just want to offer fans another option, just in case! 😉 Good luck this Friday!",KaitlinMcCann43
2018-10-04 00:47:46+00:00,1047649445695967232,https://twitter.com/KaitlinMcCann43,,,0,0,2,"@CoachCSFA I remember we worked out with the @sfa_rotc my freshman year! Literally the hardest few days of my life, but we had the best team bond afterwards and for the whole season!",KaitlinMcCann43
2018-10-03 21:05:51+00:00,1047593595753127936,https://twitter.com/KaitlinMcCann43,,,0,0,0,@pbmccann https://t.co/G3B8UqYZpU,KaitlinMcCann43
2018-10-03 20:37:28+00:00,1047586455353286656,https://twitter.com/KaitlinMcCann43,,,0,2,2,Hmmm I wonder if any of those people would’ve preferred to skip waiting in line and buy their tickets online... 🤔 @TicketRoar https://t.co/amFtVCQH0b,KaitlinMcCann43
2018-10-03 18:54:11+00:00,1047560460340551680,https://twitter.com/KaitlinMcCann43,,,0,1,2,@ConnorBalderson I can blame other departments (or certain people) for making me need more coffee 😳,KaitlinMcCann43
2018-10-03 18:52:41+00:00,1047560084681908224,https://twitter.com/KaitlinMcCann43,,,0,1,1,"@ConnorBalderson I work at home, alone but yes I do!",KaitlinMcCann43
2018-10-03 17:40:04+00:00,1047541809864433669,https://twitter.com/KaitlinMcCann43,,,1,1,0,Go @kelseydawneva!!! https://t.co/6VQ69MBVgj,KaitlinMcCann43
2018-10-02 22:01:28+00:00,1047245206502957056,https://twitter.com/KaitlinMcCann43,,,0,1,0,@pbmccann your favorite! https://t.co/491zvAsr8g,KaitlinMcCann43
2018-10-01 22:43:07+00:00,1046893300366696448,https://twitter.com/KaitlinMcCann43,,,0,1,3,Congratulations @AWyke0225 and @johnbutler88 https://t.co/oOxnWadKUO,KaitlinMcCann43
2018-09-30 22:15:06+00:00,1046523861435633665,https://twitter.com/KaitlinMcCann43,,,0,0,0,@cliffcgibson I didn’t watch much either. Guess we’re the bad luck charms!,KaitlinMcCann43
2018-09-30 18:51:19+00:00,1046472576229416961,https://twitter.com/KaitlinMcCann43,,,0,0,0,@cliffcgibson Agreed but I’ll take it 🤷‍♀️,KaitlinMcCann43
2018-09-28 21:37:56+00:00,1045789732205203456,https://twitter.com/KaitlinMcCann43,,,1,0,2,"@ihss_dfw @RISDAthletics @Lobo_Football @Rockwall_Jacket @NBCDFW Buy tix here 👇
 https://t.co/LAh1KfxUNh",KaitlinMcCann43
2018-09-26 19:21:30+00:00,1045030620878041089,https://twitter.com/KaitlinMcCann43,,,0,0,1,"I DARE someone to do this to my child! Mama bear would come out so quick. 

Chloe, never stop cheering for your team (even if it is the Astros)! 💜 https://t.co/Vx1GqY6Sxl",KaitlinMcCann43
2018-09-25 01:39:59+00:00,1044401093021700096,https://twitter.com/KaitlinMcCann43,,,0,0,1,"@KalebHi04759320 @1053SS Yup, same thing every week.",KaitlinMcCann43
2018-09-24 22:05:37+00:00,1044347147091673088,https://twitter.com/KaitlinMcCann43,,,0,0,2,@CurtisSports @MikeLeslieWFAA That’s what I thought too!,KaitlinMcCann43
2018-09-24 21:19:44+00:00,1044335601493921792,https://twitter.com/KaitlinMcCann43,,,0,0,0,@TaxIsTheft57 @1053SS Thanks for the tip! https://t.co/CcqfY7igGY,KaitlinMcCann43
2018-09-24 20:32:06+00:00,1044323613191655425,https://twitter.com/KaitlinMcCann43,,,0,1,4,"@1053SS Why do we even have to listen to this press conference? It's the same BS every week out of his mouth, win or lose. #heneedstogo",KaitlinMcCann43
2018-09-24 19:10:12+00:00,1044303002046267392,https://twitter.com/KaitlinMcCann43,,,0,0,0,Please don’t leave us 😢 https://t.co/0vcqhNH0fU,KaitlinMcCann43
2018-09-24 19:07:49+00:00,1044302400679542791,https://twitter.com/KaitlinMcCann43,,,0,0,0,Traders Joe’s is heaven this time of year 🍁🍂 #pumpkineverything,KaitlinMcCann43
2018-09-24 18:50:44+00:00,1044298101572468736,https://twitter.com/KaitlinMcCann43,,,1,0,1,@ihss_dfw Make sure to buy those tix online for the @T_Hoopfest from @TicketRoar!,KaitlinMcCann43
2018-09-23 22:16:45+00:00,1043987559448276994,https://twitter.com/KaitlinMcCann43,,,0,0,1,What. Is. Happening. 😩,KaitlinMcCann43
2018-09-23 21:49:41+00:00,1043980749022613504,https://twitter.com/KaitlinMcCann43,,,0,0,0,@1053SS https://t.co/qy4BZ0C1Q1,KaitlinMcCann43
2018-09-23 21:26:19+00:00,1043974870651023360,https://twitter.com/KaitlinMcCann43,,,0,0,4,The best way to watch the @dallascowboys game 💙 #mygirl #DALvsSEA https://t.co/ASLVvmjpWu,KaitlinMcCann43
2018-09-23 20:45:58+00:00,1043964712948584453,https://twitter.com/KaitlinMcCann43,,,0,0,0,"@PatDoneyNBC5 Of course, Earl Thomas...",KaitlinMcCann43
2018-09-23 20:44:01+00:00,1043964222227587073,https://twitter.com/KaitlinMcCann43,,,0,1,1,"Sack the QB, that’s your job. But Dear God, don’t hit him too hard or you’ll be penalized. Give me a freakin’ break... #cowboys",KaitlinMcCann43
2018-09-23 17:59:46+00:00,1043922888267632641,https://twitter.com/KaitlinMcCann43,,,0,0,3,I pray this is Avery @pbmccann 🙏 https://t.co/nqgEA90WOC,KaitlinMcCann43
2018-09-23 01:21:46+00:00,1043671735042809856,https://twitter.com/KaitlinMcCann43,,,0,0,0,@CurtisSports @CoachReeves https://t.co/eeyE5xDq8s,KaitlinMcCann43
2018-09-23 01:19:19+00:00,1043671118215823360,https://twitter.com/KaitlinMcCann43,,,0,2,1,@CurtisSports @CoachReeves Don’t do it @CoachReeves...,KaitlinMcCann43
2018-09-22 22:26:38+00:00,1043627659618594817,https://twitter.com/KaitlinMcCann43,,,0,0,0,"@duffgoldman cookie question: making snickerdoodles and dough was sticky. Put dough in fridge for over 2 hours, added flour, still sticky. Help! 😩",KaitlinMcCann43
2018-09-21 23:21:23+00:00,1043279052449239041,https://twitter.com/KaitlinMcCann43,,,0,0,0,@sassy_kat23 Lol we can’t hang anymore...,KaitlinMcCann43
2018-09-21 23:13:38+00:00,1043277099103125504,https://twitter.com/KaitlinMcCann43,,,0,1,2,Watching the #TXSenateDebate. Who am I? #excitingFridaynight,KaitlinMcCann43
2018-09-21 23:09:13+00:00,1043275989659410432,https://twitter.com/KaitlinMcCann43,,,0,0,0,@1053SS @Bannyrooster28 @1053thefan Jon Daniels needs to GO! @Bannyrooster28 you will be missed. Thank you for the great years!,KaitlinMcCann43
2018-09-21 16:33:50+00:00,1043176487719972866,https://twitter.com/KaitlinMcCann43,,,0,1,0,@MikeMcGrath @mrhero @dallascowboys I did order @dominos before Sunday’s game and we won 🤔,KaitlinMcCann43
2018-09-21 16:18:33+00:00,1043172640620511233,https://twitter.com/KaitlinMcCann43,,,0,2,1,"@MikeMcGrath @mrhero The things we do for our teams, right? Still looking for the good luck charm for my @dallascowboys...",KaitlinMcCann43
2018-09-21 12:09:03+00:00,1043109850786525184,https://twitter.com/KaitlinMcCann43,,,0,0,2,@TicketRoar @HomeTeamMktg 🤷‍♀️ https://t.co/1Vl9a7al0O,KaitlinMcCann43
2018-09-20 18:30:15+00:00,1042843397986365441,https://twitter.com/KaitlinMcCann43,,,0,0,1,"@CoachCSFA @JeffGriffith2 If I could go back and play one more day I would go to 5am weights, study hall, all of it! Now my 5am wake up is for a baby...",KaitlinMcCann43
2018-09-20 18:14:56+00:00,1042839540912807936,https://twitter.com/KaitlinMcCann43,,,0,0,0,Love that @BethTorina has Baby Shark on her phone! #momlife https://t.co/K3QVB79277,KaitlinMcCann43
2018-09-20 16:35:35+00:00,1042814540633858048,https://twitter.com/KaitlinMcCann43,,,0,0,1,@CurtisSports https://t.co/5lM0O1pVuM,KaitlinMcCann43
2018-09-20 16:32:55+00:00,1042813870748917760,https://twitter.com/KaitlinMcCann43,,,0,1,1,@CurtisSports My baaaad #gofrogs,KaitlinMcCann43
2018-09-20 16:31:36+00:00,1042813536681046018,https://twitter.com/KaitlinMcCann43,,,0,1,1,@CurtisSports Isn’t it always at 11? 🤔,KaitlinMcCann43
2018-09-19 18:24:39+00:00,1042479601270833153,https://twitter.com/KaitlinMcCann43,,,0,0,1,"@lamarvikings @Matt_Stepp817 Even though the game has been moved, you can still buy tickets online through @TicketRoar! https://t.co/WJtqkPXe7O",KaitlinMcCann43
2018-09-19 18:17:22+00:00,1042477768062251008,https://twitter.com/KaitlinMcCann43,,,0,0,1,@ResendezJJ @CTownEaglesFB Won’t it be nice when you don’t have to do this next year because it’s all online? 😉,KaitlinMcCann43
2018-09-19 15:13:57+00:00,1042431610220675073,https://twitter.com/KaitlinMcCann43,,,0,0,0,"@HeathHawksFb @TicketRoar Don't wait in line, buy your tickets early! https://t.co/xtEKfXd7tb",KaitlinMcCann43
2018-09-19 13:35:30+00:00,1042406831128231936,https://twitter.com/KaitlinMcCann43,,,0,1,2,@GossipyDecor8or She’s too old to act that way...,KaitlinMcCann43
2018-09-18 16:39:45+00:00,1042090811855392768,https://twitter.com/KaitlinMcCann43,,,0,0,0,@OurCelina @Matt_Stepp817 @CelinaISD Very cool! You might need a fancy new ticketing system to go with this new complex @TicketRoar #justsaying 🤷‍♀️,KaitlinMcCann43
2018-09-17 14:40:31+00:00,1041698417670545408,https://twitter.com/KaitlinMcCann43,,,0,1,1,@CurtisSports Go Frogs! https://t.co/aSeTCcNz4Z,KaitlinMcCann43
2018-09-17 13:50:11+00:00,1041685752747307010,https://twitter.com/KaitlinMcCann43,,,0,0,0,@AmandaGuerraTX Wagging tails make me so happy but I’m pissed at people for putting these sweet babies in this situation! Either take your dog with you or don’t get a dog!,KaitlinMcCann43
2018-09-17 12:20:48+00:00,1041663259085103104,https://twitter.com/KaitlinMcCann43,,,0,0,2,There is a special spot in hell for people that treat animals (especially puppies) like this 🤬 Thank you to those who rescued these sweet babies! https://t.co/smyap8kSYX,KaitlinMcCann43
2018-09-16 18:20:13+00:00,1041391320126943233,https://twitter.com/KaitlinMcCann43,,,0,0,1,@CoachOzee @TCUFootball @TCUCoachP I always knew I liked you... #gofrogs,KaitlinMcCann43
2018-09-14 16:10:04+00:00,1040633791092588544,https://twitter.com/KaitlinMcCann43,,,0,0,0,@AWyke0225 https://t.co/b7bCsH8Ear,KaitlinMcCann43
2018-09-13 21:56:38+00:00,1040358619525603328,https://twitter.com/KaitlinMcCann43,,,0,0,0,@pbmccann https://t.co/jm4DHDtse6,KaitlinMcCann43
2018-09-13 17:29:05+00:00,1040291287168110593,https://twitter.com/KaitlinMcCann43,,,0,0,0,@Randy_Newell Waited until 11:20 and sent an email. 🤷‍♀️,KaitlinMcCann43
2018-09-13 15:19:53+00:00,1040258774676713477,https://twitter.com/KaitlinMcCann43,,,0,1,0,@JoeMcCann3 What the heck @Whataburger? I’m a REAL Texan and you don’t even follow me! HE ISN’T EVEN FROM HERE! 😡,KaitlinMcCann43
2018-09-12 18:32:32+00:00,1039944868058021888,https://twitter.com/KaitlinMcCann43,,,1,0,0,@SportsDayHS @DMNGregRiddle @JamesBowieHS @ArlingtonISD @txhsfbchat @Txprepsfootball @AISDSportsInfo @texashsfootball @dctf @ihss_dfw @DFWGRIDIRON @MaxPreps Make sure to get your tickets early for this big game https://t.co/RiYBpVgMop,KaitlinMcCann43
2018-09-12 18:31:48+00:00,1039944684934778880,https://twitter.com/KaitlinMcCann43,,,1,0,2,@RISDAthletics Make sure to get your tix early for this big game https://t.co/RiYBpVgMop,KaitlinMcCann43
2018-09-12 14:53:15+00:00,1039889682165841922,https://twitter.com/KaitlinMcCann43,,,0,0,2,My life... https://t.co/Ajw4VUn24A,KaitlinMcCann43
2018-09-12 14:52:24+00:00,1039889469514686465,https://twitter.com/KaitlinMcCann43,,,0,1,1,@CurtisSports Please Jerry and @DezBryant! 🙏,KaitlinMcCann43
2018-09-12 12:41:47+00:00,1039856597948878849,https://twitter.com/KaitlinMcCann43,,,0,1,2,@GossipyDecor8or Ugly Tamara never left.,KaitlinMcCann43
2018-09-12 12:40:35+00:00,1039856299213762563,https://twitter.com/KaitlinMcCann43,,,0,0,4,Just doing a little light reading before daycare @pbmccann @hgtv @HGTVMag https://t.co/I3XlgNS1OM,KaitlinMcCann43
2018-09-11 11:12:48+00:00,1039471816530690049,https://twitter.com/KaitlinMcCann43,,,0,0,0,@JC1053 Where can we get one of those?,KaitlinMcCann43
2018-09-11 11:06:00+00:00,1039470107477585921,https://twitter.com/KaitlinMcCann43,,,1,0,1,"@RISDAthletics You can also buy tix here 👇
https://t.co/RiYBpVgMop",KaitlinMcCann43
2018-09-10 23:15:04+00:00,1039291193799127040,https://twitter.com/KaitlinMcCann43,,,0,0,0,@TheBigTuna2 https://t.co/73vkPue7D1,KaitlinMcCann43
2018-09-10 20:23:08+00:00,1039247925325570049,https://twitter.com/KaitlinMcCann43,,,0,0,2,@SFA_Football @JamallShaw We need more people like @JamallShaw in this world! #proudformerjack,KaitlinMcCann43
